Word	Match	Lexicality	Old20	Old20_Diff	Ned1	Ned1_Diff	Overlap_Ratio	Maxdeviation	Summed_Deviation	Maxdeviation_Transition
bramka	dromka	N	1.9	0.5	2	-8	2/3	-124	284	_dr[om]ka_
bramka	chomka	N	1.75	0.35	5	-5	2/3	-124	210	_ch[om]ka_
bramka	brelka	N	1.85	0.45	3	-7	2/3	-125	327	_[bre]lka_
bramka	brolka	N	1.75	0.35	5	-5	2/3	102	144	_bro[lk]a_
bramka	grałka	N	1.7	0.3	6	-4	2/3	-120	324	_gr[ał]ka_
bramka	prałka	N	1.75	0.35	5	-5	2/3	-120	278	_pr[ał]ka_
bramka	promka	N	1.7	0.3	6	-4	2/3	-124	191	_pr[om]ka_
bramka	zwomka	N	1.85	0.45	3	-7	2/3	-127	261	_[zwo]mka_
bramka	zmałka	N	1.85	0.45	3	-7	2/3	-120	385	_zm[ał]ka_
bramka	zmomka	N	1.9	0.5	2	-8	2/3	-124	355	_zm[om]ka_
bramka	klomka	N	1.75	0.35	5	-5	2/3	-124	325	_kl[om]ka_
bramka	klałka	N	1.7	0.3	6	-4	2/3	-120	313	_kl[ał]ka_
bramka	spumka	N	1.95	0.55	1	-9	2/3	-207	541	_sp[um]ka_
bramka	spańka	N	1.8	0.4	4	-6	2/3	-209	567	_sp[ań]ka_
bramka	spalka	N	1.5	0.1	10	0	2/3	227	556	_sp[al]ka_
bramka	spajka	N	1.65	0.25	7	-3	2/3	254	517	_sp[aj]ka_
bramka	spomka	N	1.8	0.4	4	-6	2/3	203	352	[_sp]omka_
religia	rypidia	N	2.85	1.25	0	-6	2/3	-467	1575	_[ry]pidia_
religia	rywidia	N	2.95	1.35	0	-6	2/3	-467	1878	_[ry]widia_
religia	mepidia	N	2.8	1.2	0	-6	2/3	-369	1240	_mepi[d]ia_
religia	mewidia	N	2.7	1.1	0	-6	2/3	-386	1543	_me[w]idia_
religia	rypipia	N	2.85	1.25	0	-6	2/3	-514	1970	_rypi[p]ia_
religia	rypibia	N	2.8	1.2	0	-6	2/3	-561	1971	_rypi[b]ia_
religia	rypisia	N	2.65	1.05	0	-6	2/3	530	1824	_rypi[s]ia_
religia	rywipia	N	3.0	1.4	0	-6	2/3	-514	2273	_rywi[p]ia_
religia	rywibia	N	2.9	1.3	0	-6	2/3	-561	2274	_rywi[b]ia_
religia	rywisia	N	2.9	1.3	0	-6	2/3	530	2127	_rywi[s]ia_
religia	mepipia	N	3.0	1.4	0	-6	2/3	-514	1635	_mepi[p]ia_
religia	mepibia	N	3.0	1.4	0	-6	2/3	-561	1636	_mepi[b]ia_
religia	mepisia	N	2.7	1.1	0	-6	2/3	530	1489	_mepi[s]ia_
religia	mewipia	N	2.9	1.3	0	-6	2/3	-514	1938	_mewi[p]ia_
religia	mewibia	N	2.9	1.3	0	-6	2/3	-561	1939	_mewi[b]ia_
religia	mewisia	N	2.65	1.05	0	-6	2/3	530	1792	_mewi[s]ia_
religia	mypigia	N	2.95	1.35	0	-6	2/3	-768	1821	_[my]pigia_
religia	mywigia	N	3.0	1.4	0	-6	2/3	-768	2124	_[my]wigia_
religia	mylipia	N	2.7	1.1	0	-6	2/3	-768	2260	_[my]lipia_
religia	mylibia	N	2.75	1.15	0	-6	2/3	-768	2261	_[my]libia_
ściana	ćmiona	N	1.95	0.5	1	-8	2/3	-327	642	_ćm[io]na_
ściana	pliona	N	1.9	0.45	2	-7	2/3	-327	511	_pl[io]na_
ściana	priona	N	1.7	0.25	6	-3	2/3	357	689	[_pr]iona_
ściana	kmiona	N	1.85	0.4	3	-6	2/3	-327	620	_km[io]na_
ściana	zmiona	N	1.9	0.45	2	-7	2/3	-327	520	_zm[io]na_
ściana	kpiona	N	1.8	0.35	4	-5	2/3	-327	616	_kp[io]na_
ściana	spiona	N	1.85	0.4	3	-6	2/3	503	844	[_sp]iona_
ściana	kriona	N	1.95	0.5	1	-8	2/3	502	843	[_kr]iona_
ściana	pniona	N	1.9	0.45	2	-7	2/3	-327	632	_pn[io]na_
ściana	śpiona	N	1.85	0.4	3	-6	2/3	-327	572	_śp[io]na_
ściana	gniona	N	1.75	0.3	5	-4	2/3	-327	412	_gn[io]na_
ściana	dziona	N	1.75	0.3	5	-4	2/3	-327	533	_dz[io]na_
ściana	wniona	N	1.95	0.5	1	-8	2/3	-327	526	_wn[io]na_
ściana	wsiona	N	1.9	0.45	2	-7	2/3	-327	487	_ws[io]na_
ściana	wziona	N	2.0	0.55	0	-9	2/3	-327	563	_wz[io]na_
ściana	zniona	N	1.9	0.45	2	-7	2/3	-327	393	_zn[io]na_
ściana	wwiona	N	2.0	0.55	0	-9	2/3	-327	624	_ww[io]na_
ściana	dniona	N	1.9	0.45	2	-7	2/3	-327	642	_dn[io]na_
ściana	zwiona	N	1.95	0.5	1	-8	2/3	-327	623	_zw[io]na_
ściana	zbiona	N	2.0	0.55	0	-9	2/3	-327	371	_zb[io]na_
policja	pocedła	N	2.3	0.7	0	-6	2/3	-2924	7112	_poc[e]dła_
policja	pocezja	N	2.45	0.85	1	-5	2/3	-2924	7538	_poc[e]zja_
policja	pocemła	N	2.55	0.95	0	-6	2/3	-2924	7956	_poc[e]mła_
policja	pocedca	N	2.8	1.2	0	-6	2/3	-2924	7858	_poc[e]dca_
policja	pocesza	N	1.95	0.35	1	-5	2/3	-2924	8759	_poc[e]sza_
policja	pocesma	N	2.6	1.0	0	-6	2/3	-2924	7942	_poc[e]sma_
policja	pocetwa	N	2.35	0.75	0	-6	2/3	-2924	7869	_poc[e]twa_
policja	pocebna	N	2.3	0.7	0	-6	2/3	-2924	7529	_poc[e]bna_
policja	pocefna	N	2.55	0.95	0	-6	2/3	-2924	7926	_poc[e]fna_
policja	poceżba	N	2.9	1.3	0	-6	2/3	-2924	7942	_poc[e]żba_
policja	pocewda	N	2.7	1.1	0	-6	2/3	-2924	7943	_poc[e]wda_
policja	poceska	N	1.9	0.3	2	-4	2/3	-2924	9343	_poc[e]ska_
policja	pocewna	N	2.05	0.45	0	-6	2/3	-2924	8122	_poc[e]wna_
policja	pocewca	N	2.35	0.75	0	-6	2/3	-2924	7866	_poc[e]wca_
policja	pocezka	N	2.0	0.4	0	-6	2/3	-2924	7820	_poc[e]zka_
policja	poceźwa	N	2.75	1.15	0	-6	2/3	-2924	7918	_poc[e]źwa_
policja	pocerza	N	2.0	0.4	0	-6	2/3	-2924	10102	_poc[e]rza_
policja	pocetła	N	2.3	0.7	0	-6	2/3	-2924	7780	_poc[e]tła_
policja	pocepła	N	2.55	0.95	0	-6	2/3	-2924	7838	_poc[e]pła_
policja	pocemla	N	2.8	1.2	0	-6	2/3	-2924	7939	_poc[e]mla_
branża	chanza	N	1.85	0.35	3	-5	2/3	43	108	_chan[za]_
branża	zwanza	N	1.85	0.35	3	-5	2/3	-44	124	_[zwa]nza_
branża	pranza	N	1.85	0.35	3	-5	2/3	57	134	[_pr]anza_
branża	czanza	N	1.9	0.4	2	-6	2/3	124	198	[_cz]anza_
branża	czanfa	N	1.95	0.45	1	-7	2/3	124	204	[_cz]anfa_
branża	dranza	N	1.9	0.4	2	-6	2/3	-82	175	[_dr]anza_
branża	dranfa	N	1.9	0.4	2	-6	2/3	-82	181	[_dr]anfa_
branża	chanfa	N	1.95	0.45	1	-7	2/3	-70	114	_chan[fa]_
branża	brorża	N	2.05	0.55	0	-8	2/3	-91	167	_br[or]ża_
branża	granza	N	1.8	0.3	4	-4	2/3	71	180	[_gr]anza_
branża	granfa	N	1.8	0.3	4	-4	2/3	71	186	[_gr]anfa_
branża	pranfa	N	1.9	0.4	2	-6	2/3	-70	140	_pran[fa]_
branża	zwanfa	N	1.9	0.4	2	-6	2/3	-70	130	_zwan[fa]_
branża	zmanza	N	1.95	0.45	1	-7	2/3	-108	241	[_zm]anza_
branża	zmanfa	N	2.0	0.5	0	-8	2/3	-108	247	[_zm]anfa_
branża	klanza	N	1.9	0.4	2	-6	2/3	96	169	[_kl]anza_
branża	klanfa	N	2.0	0.5	0	-8	2/3	96	175	[_kl]anfa_
branża	spanba	N	1.9	0.4	2	-6	2/3	203	398	[_sp]anba_
branża	spansa	N	1.8	0.3	4	-4	2/3	203	499	[_sp]ansa_
branża	spanha	N	1.9	0.4	2	-6	2/3	203	392	[_sp]anha_
atrakcja	agrymcja	N	3.2	1.6	0	-6	2/3	-98	194	_a[gry]mcja_
atrakcja	agryrcja	N	3.1	1.5	0	-6	2/3	-98	192	_a[gry]rcja_
atrakcja	aśnimcja	N	2.95	1.35	0	-6	2/3	106	221	_aśn[im]cja_
atrakcja	aśnircja	N	3.0	1.4	0	-6	2/3	108	274	_aśn[ir]cja_
atrakcja	aślamdła	N	3.7	2.1	0	-6	2/3	-190	524	_a[śla]mdła_
atrakcja	aślampta	N	3.65	2.05	0	-6	2/3	-213	725	_aślam[pta]_
atrakcja	aślampka	N	2.95	1.35	0	-6	2/3	-207	713	_aślam[pka]_
atrakcja	aślamsta	N	3.15	1.55	0	-6	2/3	241	747	_aślam[sta]_
atrakcja	aślambla	N	3.45	1.85	0	-6	2/3	-256	773	_aślam[bla]_
atrakcja	aślambra	N	3.55	1.95	0	-6	2/3	-227	734	_aślam[bra]_
atrakcja	aślampla	N	3.7	2.1	0	-6	2/3	-208	717	_aślam[pla]_
atrakcja	aślimcja	N	3.1	1.5	0	-6	2/3	-149	272	_a[śl]imcja_
atrakcja	aślircja	N	3.2	1.6	0	-6	2/3	-149	325	_a[śl]ircja_
atrakcja	aścimcja	N	3.75	2.15	0	-6	2/3	-176	397	_a[śc]imcja_
atrakcja	aścircja	N	3.5	1.9	0	-6	2/3	-176	450	_a[śc]ircja_
atrakcja	agnamdła	N	3.55	1.95	0	-6	2/3	-186	545	_a[gna]mdła_
atrakcja	agnampta	N	3.45	1.85	0	-6	2/3	-213	746	_agnam[pta]_
atrakcja	agnampka	N	3.1	1.5	0	-6	2/3	-207	734	_agnam[pka]_
atrakcja	agnamsta	N	2.95	1.35	0	-6	2/3	241	768	_agnam[sta]_
atrakcja	agnambla	N	3.45	1.85	0	-6	2/3	-256	794	_agnam[bla]_
południe	pozywkie	N	2.6	1.1	0	-8	2/3	546	1445	_poz[y]wkie_
południe	pozydkie	N	2.95	1.45	0	-8	2/3	-987	1976	_pozy[dk]ie_
południe	pozydzie	N	2.05	0.55	0	-8	2/3	882	1909	_pozy[dz]ie_
południe	pozystie	N	2.95	1.45	0	-8	2/3	834	1856	_pozy[st]ie_
południe	pozychie	N	2.5	1.0	0	-8	2/3	546	1172	_poz[y]chie_
południe	pozytkie	N	2.65	1.15	0	-8	2/3	546	1330	_poz[y]tkie_
południe	pozyście	N	2.0	0.5	0	-8	2/3	546	1546	_poz[y]ście_
południe	pozywnie	N	1.9	0.4	2	-6	2/3	546	1073	_poz[y]wnie_
południe	pozybnie	N	2.25	0.75	0	-8	2/3	-1012	2000	_pozy[bn]ie_
południe	pozyśnie	N	1.95	0.45	1	-7	2/3	-864	1751	_pozy[śn]ie_
południe	pozywcie	N	1.9	0.4	2	-6	2/3	546	968	_poz[y]wcie_
południe	pozytnie	N	1.9	0.4	2	-6	2/3	546	1200	_poz[y]tnie_
południe	pozyśmie	N	2.85	1.35	0	-8	2/3	-1006	2029	_pozy[śm]ie_
południe	pozyżnie	N	2.2	0.7	0	-8	2/3	-791	1748	_pozy[żn]ie_
południe	pożywkie	N	1.85	0.35	3	-5	2/3	960	2736	_po[ży]wkie_
południe	pożydkie	N	2.65	1.15	0	-8	2/3	-987	3267	_poży[dk]ie_
południe	pożydzie	N	2.05	0.55	0	-8	2/3	960	3200	_po[ży]dzie_
południe	pożystie	N	2.8	1.3	0	-8	2/3	960	3147	_po[ży]stie_
południe	pożychie	N	2.05	0.55	1	-7	2/3	960	2463	_po[ży]chie_
południe	pożytkie	N	2.3	0.8	2	-6	2/3	960	2621	_po[ży]tkie_
medium	webium	N	2.6	0.8	0	-2	2/3	128	211	_we[b]ium_
medium	wesium	N	2.8	1.0	0	-2	2/3	165	238	_we[s]ium_
medium	wemium	N	2.7	0.9	0	-2	2/3	207	291	_we[m]ium_
medium	kebium	N	2.6	0.8	0	-2	2/3	-200	464	_[ke]bium_
medium	kesium	N	2.6	0.8	0	-2	2/3	-200	491	_[ke]sium_
medium	kemium	N	2.5	0.7	0	-2	2/3	207	544	_ke[m]ium_
medium	wezium	N	2.85	1.05	0	-2	2/3	-476	555	_we[z]ium_
medium	kezium	N	2.65	0.85	0	-2	2/3	-476	808	_ke[z]ium_
medium	wudium	N	2.3	0.5	2	0	2/3	774	1097	_w[u]dium_
medium	wydium	N	1.95	0.15	1	-1	2/3	-1020	1792	_w[y]dium_
medium	wewium	N	2.75	0.95	0	-2	2/3	642	720	_we[w]ium_
medium	wepium	N	2.7	0.9	0	-2	2/3	722	802	_we[p]ium_
medium	wecium	N	2.3	0.5	0	-2	2/3	831	992	_we[c]ium_
medium	wetium	N	2.3	0.5	0	-2	2/3	710	790	_we[t]ium_
medium	rebium	N	2.25	0.45	0	-2	2/3	-919	1068	[_r]ebium_
medium	rewium	N	2.0	0.2	0	-2	2/3	-919	1577	[_r]ewium_
medium	resium	N	2.15	0.35	0	-2	2/3	-919	1095	[_r]esium_
medium	repium	N	2.3	0.5	0	-2	2/3	-919	1659	[_r]epium_
medium	remium	N	1.9	0.1	2	0	2/3	-919	1148	[_r]emium_
medium	recium	N	2.1	0.3	0	-2	2/3	-919	1849	[_r]ecium_
poczucie	pożnykie	N	2.9	1.3	0	-6	2/3	-3655	10890	_po[żn]ykie_
poczucie	pogrykie	N	2.1	0.5	1	-5	2/3	-3222	9962	_pogry[k]ie_
poczucie	posmykie	N	2.5	0.9	0	-6	2/3	-3734	10955	_po[sm]ykie_
poczucie	pobdykie	N	2.95	1.35	0	-6	2/3	-4027	11280	_po[bd]ykie_
poczucie	potzykie	N	2.9	1.3	0	-6	2/3	-4079	11332	_po[tz]ykie_
poczucie	powtykie	N	2.45	0.85	0	-6	2/3	-4061	11306	_po[wt]ykie_
poczucie	podwykie	N	2.35	0.75	0	-6	2/3	-3755	10984	_po[dw]ykie_
poczucie	poptykie	N	2.55	0.95	0	-6	2/3	-3633	10780	_po[pt]ykie_
poczucie	pożbykie	N	2.85	1.25	0	-6	2/3	-4005	11253	_po[żb]ykie_
poczucie	pochykie	N	2.5	0.9	0	-6	2/3	-3222	8249	_pochy[k]ie_
poczucie	poźwykie	N	3.0	1.4	0	-6	2/3	-4029	11281	_po[źw]ykie_
poczucie	pobżykie	N	2.9	1.3	0	-6	2/3	-4050	11303	_po[bż]ykie_
poczucie	pofnykie	N	3.0	1.4	0	-6	2/3	-4006	11256	_po[fn]ykie_
poczucie	podżykie	N	2.55	0.95	0	-6	2/3	-3896	11067	_po[dż]ykie_
poczucie	poćbykie	N	2.9	1.3	0	-6	2/3	-4082	11334	_po[ćb]ykie_
poczucie	poźnykie	N	3.0	1.4	0	-6	2/3	-3687	10934	_po[źn]ykie_
poczucie	pobłykie	N	2.65	1.05	0	-6	2/3	-3761	10921	_po[bł]ykie_
poczucie	poknykie	N	2.85	1.25	0	-6	2/3	-3385	10638	_po[kn]ykie_
poczucie	poksykie	N	2.65	1.05	0	-6	2/3	-3610	10798	_po[ks]ykie_
poczucie	poprykie	N	2.35	0.75	0	-6	2/3	-3222	10103	_popry[k]ie_
wsparcie	chlarnie	N	1.85	0.25	3	-3	2/3	197	538	_chla[rn]ie_
wsparcie	zgnarnie	N	2.0	0.4	1	-5	2/3	197	391	_zgna[rn]ie_
wsparcie	wszarnie	N	2.0	0.4	0	-6	2/3	197	391	_wsza[rn]ie_
wsparcie	szwarnie	N	1.9	0.3	2	-4	2/3	197	426	_szwa[rn]ie_
wsparcie	czwarnie	N	2.05	0.45	0	-6	2/3	197	433	_czwa[rn]ie_
wsparcie	szkarnie	N	1.95	0.35	1	-5	2/3	197	425	_szka[rn]ie_
wsparcie	chwarnie	N	2.0	0.4	0	-6	2/3	197	453	_chwa[rn]ie_
wsparcie	drzarnie	N	2.4	0.8	0	-6	2/3	197	403	_drza[rn]ie_
wsparcie	plwarnie	N	2.25	0.65	0	-6	2/3	197	455	_plwa[rn]ie_
wsparcie	zgwarnie	N	1.9	0.3	2	-4	2/3	197	451	_zgwa[rn]ie_
wsparcie	sznarnie	N	2.0	0.4	0	-6	2/3	197	418	_szna[rn]ie_
wsparcie	skrarnie	N	1.85	0.25	3	-3	2/3	219	634	[_skr]arnie_
wsparcie	wznarnie	N	2.55	0.95	0	-6	2/3	197	392	_wzna[rn]ie_
wsparcie	chrarnie	N	2.1	0.5	1	-5	2/3	197	452	_chra[rn]ie_
wsparcie	krzarnie	N	2.3	0.7	0	-6	2/3	197	504	_krza[rn]ie_
wsparcie	czkarnie	N	1.95	0.35	1	-5	2/3	197	432	_czka[rn]ie_
wsparcie	zszarnie	N	1.95	0.35	1	-5	2/3	197	400	_zsza[rn]ie_
wsparcie	stwarnie	N	1.95	0.35	1	-5	2/3	197	410	_stwa[rn]ie_
wsparcie	zwrarnie	N	2.15	0.55	0	-6	2/3	197	430	_zwra[rn]ie_
wsparcie	splarnie	N	1.95	0.35	1	-5	2/3	197	389	_spla[rn]ie_
jedzenie	łystenie	N	2.1	0.55	1	-6	2/3	-798	1938	_ły[st]enie_
jedzenie	łyszenie	N	1.8	0.25	4	-3	2/3	-831	2265	_ły[sz]enie_
jedzenie	łyczenie	N	1.7	0.15	6	-1	2/3	719	1921	_ły[cze]nie_
jedzenie	hystenie	N	2.4	0.85	0	-7	2/3	-798	1820	_hy[st]enie_
jedzenie	hyczenie	N	1.7	0.15	6	-1	2/3	719	1803	_hy[cze]nie_
jedzenie	hyszenie	N	1.95	0.4	1	-6	2/3	-831	2147	_hy[sz]enie_
jedzenie	fystenie	N	2.45	0.9	0	-7	2/3	-798	2368	_fy[st]enie_
jedzenie	fyszenie	N	1.95	0.4	1	-6	2/3	-831	2695	_fy[sz]enie_
jedzenie	fyczenie	N	1.75	0.2	5	-2	2/3	719	2351	_fy[cze]nie_
jedzenie	żystenie	N	2.4	0.85	0	-7	2/3	-825	2288	[_ż]ystenie_
jedzenie	żyszenie	N	1.9	0.35	2	-5	2/3	-831	2615	_ży[sz]enie_
jedzenie	gystenie	N	2.45	0.9	0	-7	2/3	830	2649	[_g]ystenie_
jedzenie	gyczenie	N	1.75	0.2	5	-2	2/3	830	2632	[_g]yczenie_
jedzenie	gyszenie	N	1.9	0.35	2	-5	2/3	-831	2976	_gy[sz]enie_
jedzenie	tuszenie	N	1.7	0.15	6	-1	2/3	1929	4829	[_t]uszenie_
jedzenie	turzenie	N	1.85	0.3	3	-4	2/3	1929	5459	[_t]urzenie_
jedzenie	tustenie	N	2.3	0.75	0	-7	2/3	1929	4502	[_t]ustenie_
jedzenie	tuchenie	N	1.95	0.4	1	-6	2/3	1929	5013	[_t]uchenie_
jedzenie	tyszenie	N	1.85	0.3	3	-4	2/3	1929	3609	[_t]yszenie_
jedzenie	tyrzenie	N	1.95	0.4	1	-6	2/3	1929	4239	[_t]yrzenie_
wojsko	mejsko	N	1.95	0.35	1	-5	2/3	-61	114	[_m]ejsko_
wojsko	wemsko	N	2.0	0.4	0	-6	2/3	-101	176	_w[em]sko_
wojsko	welsko	N	2.0	0.4	0	-6	2/3	71	166	_w[el]sko_
wojsko	wejdko	N	2.5	0.9	0	-6	2/3	-100	235	_wej[dko]_
wojsko	wejtko	N	2.35	0.75	0	-6	2/3	-65	155	_we[jtk]o_
wojsko	wejpko	N	2.7	1.1	0	-6	2/3	-96	232	_wej[pko]_
wojsko	wełsko	N	2.25	0.65	0	-6	2/3	-74	170	_we[łsk]o_
wojsko	wołdko	N	2.1	0.5	0	-6	2/3	-116	288	_w[oł]dko_
wojsko	wołtko	N	2.15	0.55	0	-6	2/3	-116	216	_w[oł]tko_
wojsko	wołpko	N	2.35	0.75	0	-6	2/3	-116	283	_w[oł]pko_
wojsko	wombko	N	2.4	0.8	0	-6	2/3	-126	245	_wom[bko]_
wojsko	wompko	N	2.4	0.8	1	-5	2/3	-96	197	_wom[pko]_
wojsko	mujsko	N	2.0	0.4	0	-6	2/3	-118	180	_m[uj]sko_
wojsko	myjsko	N	2.0	0.4	0	-6	2/3	-106	237	_m[yj]sko_
wojsko	wedsko	N	2.3	0.7	0	-6	2/3	-219	340	_w[ed]sko_
wojsko	weńsko	N	1.9	0.3	2	-4	2/3	252	496	_we[ńsk]o_
wojsko	wessko	N	2.0	0.4	0	-6	2/3	-229	347	_w[es]sko_
wojsko	wąłsko	N	2.45	0.85	1	-5	2/3	-239	492	_w[ął]sko_
wojsko	wolbko	N	2.0	0.4	0	-6	2/3	169	369	_w[ol]bko_
wojsko	wolwko	N	2.0	0.4	0	-6	2/3	169	348	_w[ol]wko_
wnętrze	zręczce	N	1.95	0.0	1	-3	2/3	47	125	[_zr]ęczce_
wnętrze	zręszne	N	2.4	0.45	1	-3	2/3	-63	145	_zrę[szne]_
wnętrze	zręprze	N	2.9	0.95	0	-4	2/3	47	116	[_zr]ęprze_
wnętrze	zręstre	N	3.0	1.05	0	-4	2/3	-61	136	_zrę[stre]_
wnętrze	zlęczce	N	2.55	0.6	0	-4	2/3	56	135	[_zl]ęczce_
wnętrze	zlęszne	N	2.95	1.0	0	-4	2/3	-63	155	_zlę[szne]_
wnętrze	zlęprze	N	2.85	0.9	0	-4	2/3	56	126	[_zl]ęprze_
wnętrze	zlęstre	N	3.0	1.05	0	-4	2/3	-61	146	_zlę[stre]_
wnętrze	glęczce	N	2.7	0.75	0	-4	2/3	49	124	[_gl]ęczce_
wnętrze	glęszne	N	3.0	1.05	0	-4	2/3	-63	144	_glę[szne]_
wnętrze	glęprze	N	2.9	0.95	0	-4	2/3	49	115	[_gl]ęprze_
wnętrze	glęstre	N	2.95	1.0	0	-4	2/3	-61	135	_glę[stre]_
wnętrze	swęczce	N	2.55	0.6	0	-4	2/3	-38	102	_swę[czc]e_
wnętrze	swęszne	N	2.9	0.95	0	-4	2/3	-63	122	_swę[szne]_
wnętrze	swęprze	N	2.8	0.85	0	-4	2/3	-33	93	_swę[prze]_
wnętrze	swęstre	N	3.0	1.05	0	-4	2/3	-61	113	_swę[stre]_
wnętrze	wręczce	N	1.95	0.0	1	-3	2/3	63	148	[_wr]ęczce_
wnętrze	wręszne	N	2.75	0.8	0	-4	2/3	63	168	[_wr]ęszne_
wnętrze	wręprze	N	2.75	0.8	0	-4	2/3	63	139	[_wr]ęprze_
wnętrze	wręstre	N	3.0	1.05	0	-4	2/3	63	159	[_wr]ęstre_
dzieło	driało	N	1.75	0.15	5	-1	2/3	-1633	1804	_dr[ia]ło_
dzieło	ćmioło	N	2.0	0.4	1	-5	2/3	-1960	2581	_ćm[io]ło_
dzieło	lniało	N	1.95	0.35	1	-5	2/3	-1633	2248	_ln[ia]ło_
dzieło	zsiało	N	1.7	0.1	6	0	2/3	-1633	2172	_zs[ia]ło_
dzieło	priało	N	1.9	0.3	2	-4	2/3	-1633	1953	_pr[ia]ło_
dzieło	prioło	N	2.0	0.4	0	-6	2/3	-1960	2270	_pr[io]ło_
dzieło	shiało	N	1.95	0.35	1	-5	2/3	-1633	2224	_sh[ia]ło_
dzieło	zmiało	N	1.65	0.05	7	1	2/3	-1633	1765	_zm[ia]ło_
dzieło	zmioło	N	1.85	0.25	3	-3	2/3	-1960	2101	_zm[io]ło_
dzieło	ćwiało	N	1.75	0.15	5	-1	2/3	-1633	2195	_ćw[ia]ło_
dzieło	kpiało	N	1.85	0.25	3	-3	2/3	-1633	2212	_kp[ia]ło_
dzieło	kpioło	N	1.9	0.3	2	-4	2/3	-1960	2555	_kp[io]ło_
dzieło	spioło	N	1.85	0.25	3	-3	2/3	-1960	2425	_sp[io]ło_
dzieło	krioło	N	2.15	0.55	0	-6	2/3	-1960	2424	_kr[io]ło_
dzieło	pniało	N	1.9	0.3	2	-4	2/3	-1633	2230	_pn[ia]ło_
dzieło	pnioło	N	2.0	0.4	0	-6	2/3	-1960	2571	_pn[io]ło_
dzieło	zbioło	N	1.9	0.3	2	-4	2/3	-1960	2222	_zb[io]ło_
dzieło	briało	N	1.9	0.3	2	-4	2/3	-1633	1889	_br[ia]ło_
dzieło	kwiało	N	1.75	0.15	5	-1	2/3	-1633	1970	_kw[ia]ło_
dzieło	gwiało	N	1.8	0.2	4	-2	2/3	-1633	2101	_gw[ia]ło_
paliwo	wacewo	N	2.55	0.95	0	-6	2/3	-5815	14397	[_w]acewo_
paliwo	wacywo	N	2.75	1.15	0	-6	2/3	-8078	20393	_wac[y]wo_
paliwo	warewo	N	2.0	0.4	0	-6	2/3	-5815	13578	[_w]arewo_
paliwo	warywo	N	1.95	0.35	1	-5	2/3	-8078	18654	_war[y]wo_
paliwo	ważewo	N	2.4	0.8	0	-6	2/3	-5815	17482	[_w]ażewo_
paliwo	ważywo	N	1.95	0.35	1	-5	2/3	-8078	21891	_waż[y]wo_
paliwo	wadewo	N	2.2	0.6	0	-6	2/3	-5815	15115	[_w]adewo_
paliwo	wadywo	N	2.55	0.95	0	-6	2/3	-8078	20827	_wad[y]wo_
paliwo	wakewo	N	2.85	1.25	0	-6	2/3	-5815	14877	[_w]akewo_
paliwo	wakywo	N	2.85	1.25	0	-6	2/3	-8078	20296	_wak[y]wo_
paliwo	wawewo	N	2.45	0.85	0	-6	2/3	-5815	12565	[_w]awewo_
paliwo	wawywo	N	2.75	1.15	0	-6	2/3	-8078	18091	_waw[y]wo_
paliwo	wazewo	N	2.15	0.55	0	-6	2/3	-5815	18169	[_w]azewo_
paliwo	wazywo	N	1.95	0.35	1	-5	2/3	-8078	23352	_waz[y]wo_
paliwo	wasewo	N	2.35	0.75	0	-6	2/3	-5815	14387	[_w]asewo_
paliwo	wasywo	N	2.15	0.55	0	-6	2/3	-8078	19656	_was[y]wo_
paliwo	wafewo	N	2.8	1.2	0	-6	2/3	-7547	19993	_wa[f]ewo_
paliwo	wafywo	N	2.85	1.25	0	-6	2/3	-8078	25477	_waf[y]wo_
paliwo	wamewo	N	2.45	0.85	0	-6	2/3	-5815	13421	[_w]amewo_
paliwo	wamywo	N	2.65	1.05	0	-6	2/3	-8078	18603	_wam[y]wo_
zjawisko	młowiwko	N	2.9	1.05	0	-4	2/3	-155	385	_młowi[wko]_
zjawisko	młowitko	N	2.9	1.05	0	-4	2/3	147	314	_młowi[tk]o_
zjawisko	włowiwko	N	2.85	1.0	0	-4	2/3	-155	357	_włowi[wko]_
zjawisko	włowitko	N	2.85	1.0	0	-4	2/3	147	286	_włowi[tk]o_
zjawisko	śrowiwko	N	2.9	1.05	0	-4	2/3	-199	579	[_śr]owiwko_
zjawisko	śrowitko	N	2.9	1.05	0	-4	2/3	-199	508	[_śr]owitko_
zjawisko	mnowiwko	N	2.95	1.1	0	-4	2/3	-232	603	[_mn]owiwko_
zjawisko	mnowitko	N	2.95	1.1	0	-4	2/3	-232	532	[_mn]owitko_
zjawisko	gnowiwko	N	3.0	1.15	0	-4	2/3	-155	329	_gnowi[wko]_
zjawisko	gnowitko	N	3.0	1.15	0	-4	2/3	147	258	_gnowi[tk]o_
zjawisko	wpowiwko	N	3.0	1.15	0	-4	2/3	182	563	[_wp]owiwko_
zjawisko	wpowitko	N	2.95	1.1	0	-4	2/3	182	492	[_wp]owitko_
zjawisko	tłowiwko	N	2.95	1.1	0	-4	2/3	-155	392	_tłowi[wko]_
zjawisko	tłowitko	N	2.95	1.1	0	-4	2/3	147	321	_tłowi[tk]o_
zjawisko	głowiwko	N	2.65	0.8	0	-4	2/3	256	643	[_gł]owiwko_
zjawisko	głowitko	N	2.65	0.8	0	-4	2/3	256	572	[_gł]owitko_
zjawisko	wmowiwko	N	3.15	1.3	0	-4	2/3	-203	606	[_wm]owiwko_
